reads,sketch_id,shared_hashes,mlst,meca,pvl,scc,clindamycin,rifampicin,ciprofloxacin,vancomycin,tetracycline,mupirocin,gentamicin,trimethoprim,penicillin,methicillin,erythromycin,fusidicacid,pubmlst_id,resolution
6000,SAMN04868082,480,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,39649,10k
6000,SAMN04875154,479,ST8,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,R,R,R,S,S,39649,10k
6000,SAMN04875364,477,ST8,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,R,R,R,S,S,39649,10k
6000,SAMN04868079,476,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,39649,10k
6000,SAMEA1990017,474,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,39649,10k
7000,SAMN04875154,420,ST8,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,R,R,R,S,S,39649,10k
7000,SAMN04868305,419,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,39649,10k
7000,SAMEA1990017,418,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,39649,10k
7000,SAMN04868025,417,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,39649,10k
7000,SAMN04868082,416,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,39649,10k
8000,SAMN04868082,384,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,39649,10k
8000,SAMEA103891224,382,ST8,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39649,10k
8000,SAMN04868025,382,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,39649,10k
8000,SAMN04868305,381,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,39649,10k
8000,SAMN04875154,380,ST8,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,R,R,R,S,S,39649,10k
1000,SAMEA3856168,1360,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39651,10k
1000,SAMEA2041971,1358,ST59,MRSA,PVL-,SCCmec-V,S,S,R,S,S,S,S,S,R,R,R,S,39651,10k
1000,SAMEA3856178,1357,ST59,MRSA,PVL+,SCCmec-V,R,S,R,S,R,S,S,S,R,R,R,S,39651,10k
1000,SAMN06327455,1357,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39651,10k
1000,SAMN03473899,1354,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39651,10k
2000,SAMEA3856166,993,ST59,MRSA,PVL-,SCCmec-IV,R,S,S,S,R,S,r,S,R,R,R,S,39651,10k
2000,SAMN06328164,990,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39651,10k
2000,SAMEA2675687,988,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,S,S,S,S,R,R,R,S,39651,10k
2000,SAMEA2385461,985,ST59,MRSA,PVL-,SCCmec-V,S,S,R,S,S,R,S,S,R,R,R,R,39651,10k
2000,SAMN05868199,985,ST338,MSSA,PVL+,-,R,S,S,S,R,S,S,S,R,S,R,S,39651,10k
3000,SAMN03473892,756,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39651,10k
3000,SAMEA3856166,753,ST59,MRSA,PVL-,SCCmec-IV,R,S,S,S,R,S,r,S,R,R,R,S,39651,10k
3000,SAMEA3924093,753,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39651,10k
3000,SAMN06328164,752,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39651,10k
3000,SAMN03473894,746,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39651,10k
4000,SAMEA3856168,621,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39651,10k
4000,SAMEA3924093,617,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39651,10k
4000,SAMEA3856166,615,ST59,MRSA,PVL-,SCCmec-IV,R,S,S,S,R,S,r,S,R,R,R,S,39651,10k
4000,SAMEA2537085,613,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39651,10k
4000,SAMN03473892,613,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39651,10k
5000,SAMEA3856168,536,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39651,10k
5000,SAMEA3924093,531,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39651,10k
5000,SAMN08932895,530,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,S,S,R,R,R,S,39651,10k
5000,SAMEA2537085,529,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39651,10k
5000,SAMN03473897,529,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39651,10k
6000,SAMEA3856168,467,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39651,10k
6000,SAMEA3924093,465,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39651,10k
6000,SAMN03473897,463,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39651,10k
6000,SAMEA2537085,460,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39651,10k
6000,SAMEA3856166,460,ST59,MRSA,PVL-,SCCmec-IV,R,S,S,S,R,S,r,S,R,R,R,S,39651,10k
7000,SAMEA3856168,414,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39651,10k
7000,SAMEA3924093,406,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39651,10k
7000,SAMN03473897,406,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39651,10k
7000,SAMEA2537085,402,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39651,10k
7000,SAMN06328164,400,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39651,10k
8000,SAMEA3856168,378,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39651,10k
8000,SAMN03473897,374,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39651,10k
8000,SAMEA3924093,373,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39651,10k
8000,SAMN06328164,373,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39651,10k
8000,SAMEA3856166,372,ST59,MRSA,PVL-,SCCmec-IV,R,S,S,S,R,S,r,S,R,R,R,S,39651,10k
1000,SAMEA3856181,1442,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,R,S,S,S,R,R,R,S,39652,10k
1000,SAMEA3856165,1440,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,S,S,S,S,R,R,R,S,39652,10k
1000,SAMN05868199,1432,ST338,MSSA,PVL+,-,R,S,S,S,R,S,S,S,R,S,R,S,39652,10k
1000,SAMN08815313,1430,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,R,S,S,S,R,R,R,S,39652,10k
1000,SAMEA3856153,1421,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,S,S,S,S,R,R,R,S,39652,10k
2000,SAMEA3856175,1007,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,R,S,S,S,R,R,R,S,39652,10k
2000,SAMN05868199,992,ST338,MSSA,PVL+,-,R,S,S,S,R,S,S,S,R,S,R,S,39652,10k
2000,SAMEA3856168,991,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39652,10k
2000,SAMEA2385461,988,ST59,MRSA,PVL-,SCCmec-V,S,S,R,S,S,R,S,S,R,R,R,R,39652,10k
2000,SAMEA4387220,988,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,S,S,S,S,R,R,R,S,39652,10k
3000,SAMEA3924093,757,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39652,10k
3000,SAMN05868199,757,ST338,MSSA,PVL+,-,R,S,S,S,R,S,S,S,R,S,R,S,39652,10k
3000,SAMN06328164,757,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39652,10k
3000,SAMN03473892,754,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39652,10k
3000,SAMEA3856154,753,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,R,S,S,S,R,R,R,S,39652,10k
4000,SAMEA3856168,628,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39652,10k
4000,SAMEA3856158,620,ST59,MRSA,PVL+,SCCmec-V,S,S,S,S,R,S,S,S,R,R,S,S,39652,10k
4000,SAMEA3924093,620,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39652,10k
4000,SAMN05868199,620,ST338,MSSA,PVL+,-,R,S,S,S,R,S,S,S,R,S,R,S,39652,10k
4000,SAMEA3856155,619,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,R,S,S,S,R,R,R,S,39652,10k
5000,SAMEA3856168,535,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39652,10k
5000,SAMEA2537085,529,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39652,10k
5000,SAMEA2664537,529,ST3703,MRSA,PVL-,SCCmec-V,S,S,R,S,S,S,S,S,R,R,S,S,39652,10k
5000,SAMEA2664149,528,ST59,MRSA,PVL-,SCCmec-V,S,S,S,S,S,S,S,S,R,R,S,S,39652,10k
5000,SAMEA3924093,528,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39652,10k
6000,SAMEA3856168,467,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39652,10k
6000,SAMEA3856155,465,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,R,S,S,S,R,R,R,S,39652,10k
6000,SAMEA3856158,464,ST59,MRSA,PVL+,SCCmec-V,S,S,S,S,R,S,S,S,R,R,S,S,39652,10k
6000,SAMEA2537085,461,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39652,10k
6000,SAMEA2664537,461,ST3703,MRSA,PVL-,SCCmec-V,S,S,R,S,S,S,S,S,R,R,S,S,39652,10k
7000,SAMEA3856168,417,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39652,10k
7000,SAMN03473897,406,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39652,10k
7000,SAMEA3856158,404,ST59,MRSA,PVL+,SCCmec-V,S,S,S,S,R,S,S,S,R,R,S,S,39652,10k
7000,SAMEA2537085,403,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39652,10k
7000,SAMEA3856153,402,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,S,S,S,S,R,R,R,S,39652,10k
8000,SAMEA3856168,380,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39652,10k
8000,SAMEA3856158,376,ST59,MRSA,PVL+,SCCmec-V,S,S,S,S,R,S,S,S,R,R,S,S,39652,10k
8000,SAMN06328164,375,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39652,10k
8000,SAMEA3856153,371,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,S,S,S,S,R,R,R,S,39652,10k
8000,SAMEA3856178,371,ST59,MRSA,PVL+,SCCmec-V,R,S,R,S,R,S,S,S,R,R,R,S,39652,10k
1000,SAMEA3856166,1238,ST59,MRSA,PVL-,SCCmec-IV,R,S,S,S,R,S,r,S,R,R,R,S,39653,10k
1000,SAMEA3929594,1238,ST59,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,39653,10k
1000,SAMN06847480,1231,ST87,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,39653,10k
1000,SAMEA2675687,1230,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,S,S,S,S,R,R,R,S,39653,10k
1000,SAMEA104137260,1229,ST87,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,39653,10k
2000,SAMEA3856175,903,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,R,S,S,S,R,R,R,S,39653,10k
2000,SAMEA2445630,899,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,39653,10k
2000,SAMEA3929594,896,ST59,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,39653,10k
2000,SAMEA3924093,895,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39653,10k
2000,SAMEA2385461,889,ST59,MRSA,PVL-,SCCmec-V,S,S,R,S,S,R,S,S,R,R,R,R,39653,10k
3000,SAMEA3929594,698,ST59,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,39653,10k
3000,SAMEA3924093,691,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39653,10k
3000,SAMN06328164,688,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39653,10k
3000,SAMEA2384103,686,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,R,S,39653,10k
3000,SAMEA3929558,685,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,39653,10k
4000,SAMEA3929594,561,ST59,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,39653,10k
4000,SAMEA3924093,558,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39653,10k
4000,SAMEA2384103,553,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,R,S,39653,10k
4000,SAMEA3217826,553,ST87,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39653,10k
4000,SAMEA3181009,552,ST87,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39653,10k
5000,SAMEA2385461,484,ST59,MRSA,PVL-,SCCmec-V,S,S,R,S,S,R,S,S,R,R,R,R,39653,10k
5000,SAMEA2537085,484,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39653,10k
5000,SAMN03473897,484,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39653,10k
5000,SAMEA2384103,483,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,R,S,39653,10k
5000,SAMEA2384826,483,ST87,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,39653,10k
6000,SAMN03473897,428,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39653,10k
6000,SAMEA2385461,426,ST59,MRSA,PVL-,SCCmec-V,S,S,R,S,S,R,S,S,R,R,R,R,39653,10k
6000,SAMEA2537085,425,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39653,10k
6000,SAMEA3924093,423,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39653,10k
6000,SAMEA3856155,422,ST59,MRSA,PVL+,SCCmec-V,R,S,S,S,R,S,S,S,R,R,R,S,39653,10k
7000,SAMEA3856168,372,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39653,10k
7000,SAMN03473897,372,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39653,10k
7000,SAMEA3924093,368,ST375,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,39653,10k
7000,SAMEA2537085,367,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39653,10k
7000,SAMEA3139500,367,ST87,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39653,10k
8000,SAMN06328164,343,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,39653,10k
8000,SAMEA3856168,339,ST59,MRSA,PVL+,SCCmec-IV,R,S,S,S,R,S,R,S,R,R,R,S,39653,10k
8000,SAMN03473897,337,ST59,MRSA,PVL-,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,39653,10k
8000,SAMN06328785,337,ST59,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,39653,10k
8000,SAMEA2385461,336,ST59,MRSA,PVL-,SCCmec-V,S,S,R,S,S,R,S,S,R,R,R,R,39653,10k
1000,SAMEA2710319,1432,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
1000,SAMEA4547133,1431,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
1000,SAMEA3924060,1427,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
1000,SAMEA3717850,1420,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
1000,SAMEA3929296,1420,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
2000,SAMEA4547720,1044,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
2000,SAMEA3924060,1037,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
2000,SAMEA70330168,1037,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
2000,SAMEA3717850,1036,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
2000,SAMEA3924190,1029,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
3000,SAMEA4547720,796,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
3000,SAMEA3717850,783,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
3000,SAMEA3924060,776,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
3000,SAMEA2228865,775,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
3000,SAMEA4547347,774,ST228,MRSA,PVL-,SCCmec-I,R,R,R,S,S,S,R,S,R,R,R,S,39654,10k
4000,SAMEA4547720,633,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
4000,SAMEA3717850,631,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
4000,SAMEA3924060,620,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
4000,SAMEA70087918,618,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
4000,SAMEA3924201,616,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
5000,SAMEA3717850,542,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
5000,SAMEA4547720,542,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
5000,SAMEA2042903,531,ST5,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,S,R,R,S,S,39654,10k
5000,SAMEA103891524,530,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
5000,SAMEA3924060,529,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
6000,SAMEA4547720,466,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
6000,SAMEA3401100,461,ST1178,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,S,R,R,S,S,39654,10k
6000,SAMEA3401122,459,ST1178,MRSA,PVL*,SCCmec-II,S,S,S,S,R,S,S,S,R,R,S,S,39654,10k
6000,SAMEA3488970,459,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,39654,10k
6000,SAMEA103891524,457,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
7000,SAMEA4547720,403,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
7000,SAMEA3717850,402,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
7000,SAMEA1572500,400,ST5,MRSA,PVL+,SCCmec-IV,R,S,S,S,S,S,S,S,R,R,R,S,39654,10k
7000,SAMEA103891524,399,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
7000,SAMEA103891467,398,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
8000,SAMEA1572500,368,ST5,MRSA,PVL+,SCCmec-IV,R,S,S,S,S,S,S,S,R,R,R,S,39654,10k
8000,SAMEA4547720,367,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
8000,SAMEA3717850,365,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
8000,SAMEA70222918,362,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39654,10k
8000,SAMEA103891467,361,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39654,10k
1000,SAMEA4547069,1422,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
1000,SAMEA3924060,1411,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
1000,SAMEA3717850,1409,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39655,10k
1000,SAMEA70330168,1409,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
1000,SAMEA4547133,1405,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
2000,SAMEA70330168,1040,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
2000,SAMEA3924060,1031,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
2000,SAMEA3717850,1030,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39655,10k
2000,SAMEA70334668,1023,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
2000,SAMEA70327918,1022,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
3000,SAMEA4547720,789,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
3000,SAMEA3717850,778,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39655,10k
3000,SAMEA3924060,778,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
3000,SAMEA2228865,775,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39655,10k
3000,SAMEA3924201,771,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
4000,SAMEA4547720,639,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
4000,SAMEA3717850,635,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39655,10k
4000,SAMEA3924060,628,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
4000,SAMEA70087918,624,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
4000,SAMEA3924201,621,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
5000,SAMEA3717850,552,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39655,10k
5000,SAMEA4547720,546,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
5000,SAMEA3924060,537,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
5000,SAMEA103891524,535,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39655,10k
5000,SAMEA70087918,535,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
6000,SAMEA4547720,470,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
6000,SAMEA3401100,467,ST1178,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,S,R,R,S,S,39655,10k
6000,SAMEA3717850,464,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39655,10k
6000,SAMEA3401122,463,ST1178,MRSA,PVL*,SCCmec-II,S,S,S,S,R,S,S,S,R,R,S,S,39655,10k
6000,SAMEA3924060,462,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
7000,SAMEA3717850,410,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39655,10k
7000,SAMEA4547720,409,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
7000,SAMEA3716977,405,ST2689,MRSA,PVL*,SCCmec-II,S,S,S,S,R,S,S,R,R,R,R,S,39655,10k
7000,SAMEA103891524,404,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39655,10k
7000,SAMEA3401100,404,ST1178,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,S,R,R,S,S,39655,10k
8000,SAMEA3717850,373,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,39655,10k
8000,SAMEA4547720,373,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,39655,10k
